school,school_code,department,major,major_code_1,major_code_2,gpa_mean,gpa_sd,jobrate,score
가톨릭대학교_본교,35,단과대구분없음,생명과학전공,,,3.331578947,0.912152855,39.5,308.2222222
가톨릭대학교_본교,35,단과대구분없음,국어국문학전공,,,3.489297945,0.817631459,37.2,308.2222222
가톨릭대학교_본교,35,단과대구분없음,음악과,,,3.345226843,0.984039613,29.45,308.2222222
가톨릭대학교_본교,35,단과대구분없음,정보통신공학전공,,,2.076923077,0.87260924,81.3,254
가톨릭대학교_본교,35,단과대구분없음,정보통신전자공학부,,,3.257575758,0.987401361,58.45,254
가톨릭대학교_본교,35,단과대구분없음,정보통신전자공학전공,,,3.251265365,0.979462908,58.45,254
가톨릭대학교_본교,35,단과대구분없음,컴퓨터공학전공,,,3.210735586,0.969374235,76.1,248
가톨릭대학교_본교,35,단과대구분없음,컴퓨터정보공학부,,,3.247970779,0.980858705,76.1,248
가톨릭대학교_본교,35,단과대구분없음,자연과학부,,,3.625,0.892678554,55.57619048,248
한동대학교_본교,36,단과대구분없음,전산전자공학부,,,3.199355083,0.977359195,91.05,346
한동대학교_본교,36,단과대구분없음,기계제어공학부,,,3.230563798,0.955439205,86.9,346
한동대학교_본교,36,단과대구분없음,산업정보디자인학부,,,3.326708075,0.877656235,71.8,346
한동대학교_본교,36,단과대구분없음,사회복지학과,,,3.634328358,0.735973766,68.05,346
한동대학교_본교,36,단과대구분없음,경영경제학부,,,3.272036139,0.95207104,64.25,346
한동대학교_본교,36,단과대구분없음,공간환경시스템공학부,,,3.522017045,0.806497703,62.5,346
한동대학교_본교,36,단과대구분없음,글로벌 에디슨 아카데미,,,3.394197952,0.794005133,61,346
한동대학교_본교,36,단과대구분없음,국제어문학부,,,3.188580247,1.000042818,56.2,346
한동대학교_본교,36,단과대구분없음,영어학과,,,3.326530612,1.303648806,56.05,346
한동대학교_본교,36,단과대구분없음,상담심리사회복지학부,,,3.318042813,0.880555405,49.1,346
한동대학교_본교,36,단과대구분없음,언론정보문화학부,,,3.215584416,1.200043102,46.9,346
한동대학교_본교,36,단과대구분없음,법학부,,,3.374566875,1.077006131,33.45,346
한동대학교_본교,36,단과대구분없음,생명과학부,,,3.208017677,1.099014761,20.3,346
원광대학교_본교,37,치과대학,치의예과,,,2.96474359,1.012916865,93.15,388
원광대학교_본교,37,치과대학,치의학과,,,3.068696269,0.908815549,93.15,388
원광대학교_본교,37,의과대학,의학과,,,3.246101559,0.852536843,91.65,387
원광대학교_본교,37,의과대학,의예과,,,2.832653061,1.092906209,85.775,387
원광대학교_본교,37,한의과대학,한의예과,,,2.835219236,1.144788969,80.55,386
원광대학교_본교,37,한의과대학,한의학과,,,3.116932024,0.92616817,80.55,386
원광대학교_본교,37,약학대학,약학과(2+4학제),,,3.230639731,0.867969453,0,360
원광대학교_본교,37,공공정책대학,경찰행정학과,,,3.332329782,0.941627345,33.85,322
원광대학교_본교,37,사범대학,국어교육과,,,3.414514145,0.886421231,66.65,311
원광대학교_본교,37,사범대학,영어교육과,,,3.381849315,1.023982625,32.85,307
원광대학교_본교,37,사범대학,유아교육과,,,3.557358491,0.86270341,71.9,305
원광대학교_본교,37,공공정책대학,봉황인재학과,,,3.56352459,0.84267667,40.25333333,305
원광대학교_본교,37,의과대학,간호학과,,,3.52512385,0.802776544,79.9,302
원광대학교_본교,37,사범대학,수학교육과,,,3.347721823,0.901411544,44.2,297
원광대학교_본교,37,사범대학,역사교육과,,,3.313261164,0.890279821,42,251
원광대학교_본교,37,사범대학,중등특수교육과,,,3.387596899,0.806082281,46.75,248
원광대학교_본교,37,공공정책대학,소방행정학과,,,3.225842697,1.016081711,41.65,245
원광대학교_본교,37,공과대학,기계자동차공학부,,,3.070991432,1.164030213,65.05,241
원광대학교_본교,37,사범대학,일어교육과,,,3.390870185,1.348588087,66.5,238
원광대학교_본교,37,공과대학,전기공학과,,,2.860071942,1.339100416,63.8,236
원광대학교_본교,37,자연과학대학,바이오나노화학부,,,3.387347767,0.951636083,12.5,236
원광대학교_본교,37,경영대학,경영학부,,,3.146982249,1.096414169,58.6,234
원광대학교_본교,37,공공정책대학,군사학과,,,3.359430605,0.85010468,75.45,230.0188679
원광대학교_본교,37,생명자원과학대학,생물환경화학과,,,3.253309266,0.978055488,69.2,230.0188679
원광대학교_본교,37,생명자원과학대학,식품생명공학과,,,3.375453446,0.917828061,60,230.0188679
원광대학교_본교,37,생명자원과학대학,식품ㆍ환경학과,,,3,0.612372436,60,230.0188679
원광대학교_본교,37,사회과학대학,정치ㆍ행정ㆍ언론학부,,,3.359363154,0.927084609,53.05,230.0188679
원광대학교_본교,37,사회과학대학,행정ㆍ언론학부,,,3.079084967,1.034828368,53.05,230.0188679
원광대학교_본교,37,사회과학대학,복지ㆍ보건학부,,,3.200644731,0.986025988,51.55,230.0188679
원광대학교_본교,37,생명자원과학대학,애완동식물학과,,,3.409751037,0.923218448,51.55,230.0188679
원광대학교_본교,37,생명자원과학대학,원예학과,,,3.118888889,1.10693716,51.55,230.0188679
원광대학교_본교,37,생명자원과학대학,원예ㆍ애완동식물학부,,,3.420702754,0.974084263,51.55,230.0188679
원광대학교_본교,37,약학대학,한약학과,,,3.1948709,1.041600606,50.7,230.0188679
원광대학교_본교,37,사범대학,교육학과,,,3.342682927,1.002561413,43.75,230.0188679
원광대학교_본교,37,사범대학,체육교육과,,,3.506329114,0.936391963,38.45,230.0188679
원광대학교_본교,37,법과대학,법학과,,,3.609813084,0.988058118,36.8,230.0188679
원광대학교_본교,37,생명자원과학대학,환경조경학과,,,3.270884023,0.953511773,28,230.0188679
원광대학교_본교,37,인문대학,영어영문학과,,,3.217325228,1.15322276,42.3,229
원광대학교_본교,37,경영대학,국제통상학부,,,3.119661734,1.097592162,58.9,226
원광대학교_본교,37,인문대학,한국어문학부,,,3.5,0,46.85,225
원광대학교_본교,37,인문대학,유럽문화학부,,,3.523861171,1.108278381,42.85,225
원광대학교_본교,37,인문대학,고고ㆍ미술사학과,,,3.056042032,1.146613574,39.53846154,225
원광대학교_본교,37,인문대학,사학과,,,3.146889401,1.047006706,39.53846154,225
원광대학교_본교,37,인문대학,음악과,,,3.291917973,1.115390659,39.53846154,225
원광대학교_본교,37,인문대학,철학과,,,3.463073852,0.937749957,39.53846154,225
원광대학교_본교,37,인문대학,예술학부,,,3.582509506,0.93161527,34.6,225
원광대학교_본교,37,인문대학,중어중문학과,,,3.371820616,1.164715422,14.1,225
원광대학교_본교,37,공과대학,전자공학과,,,2.941961067,1.301399021,73.6,224
원광대학교_본교,37,경영대학,정보ㆍ전자상거래학부,,,3.124769514,1.186554408,56.1,224
원광대학교_본교,37,인문대학,국어국문학과,,,3.327290076,1.010790779,46.85,224
원광대학교_본교,37,인문대학,문예창작학과,,,3.285287081,0.988395001,39.53846154,222
원광대학교_본교,37,사범대학,한문교육과,,,3.228813559,1.139265922,66.9,219
원광대학교_본교,37,생활과학대학,식품영양학과,,,3.043782837,0.934271989,63.975,215
원광대학교_본교,37,경영대학,경제학부,,,3.183141503,1.114078742,58.3,212
원광대학교_본교,37,공과대학,컴퓨터공학과,,,3.212638376,1.043224871,56.15,212
원광대학교_본교,37,공과대학,전자및제어공학부,,,3.371418338,0.963766783,72.15,211.2
원광대학교_본교,37,공과대학,전기ㆍ정보통신공학부,,,3.287810384,1.117937249,63.8,211.2
원광대학교_본교,37,공과대학,건축학과,,,3.304455446,0.983844727,63.2,211.2
원광대학교_본교,37,공과대학,건축학부,,,2.5,0,63.2,211.2
원광대학교_본교,37,자연과학대학,스포츠건강관리학과,,,3.52402863,0.9254885,63.1,210
원광대학교_본교,37,자연과학대학,스포츠과학부,,,3.415542113,0.949129771,63.1,210
원광대학교_본교,37,자연과학대학,스포츠산업ㆍ복지학과,,,3.490954774,1.037690997,63.1,210
원광대학교_본교,37,자연과학대학,수학ㆍ정보통계학부,,,3.325991189,0.985782048,51.75,210
원광대학교_본교,37,자연과학대학,사회체육학과,,,3.625103907,0.843990965,51.05,210
원광대학교_본교,37,공과대학,토목환경공학과,,,3.023627772,1.204463436,64.3,208
원광대학교_본교,37,공과대학,토목환경ㆍ도시공학부,,,3.6,0.663324958,63.4,208
원광대학교_본교,37,생활과학대학,가정아동복지학과,,,2.949315068,1.086419693,63.975,207
원광대학교_본교,37,자연과학대학,생명과학부,,,3.280040733,0.96272455,44.5,206
원광대학교_본교,37,의과대학,작업치료학과,,,3.28458498,1.019590481,85.775,204
원광대학교_본교,37,공과대학,정보통신공학과,,,3.080962801,1.331740422,63.8,202
원광대학교_본교,37,공과대학,건축공학과,,,3.187175686,1.087869682,57.9,198
원광대학교_본교,37,생활과학대학,생활과학부,,,3.382226057,0.971298135,69.05,197
원광대학교_본교,37,공과대학,전자융합공학과,,,3.108,1.185215592,73.6,194
원광대학교_본교,37,공과대학,도시공학과,,,3.147297297,1.15865987,71.4,189
원광대학교_본교,37,생활과학대학,패션디자인산업학과,,,3.295964126,0.993739072,63.975,189
원광대학교_본교,37,미술대학,디자인학부,,,3.575355632,0.952289436,46.9,189
원광대학교_본교,37,미술대학,공간환경ㆍ산업디자인학과,,,3.536548223,0.855073995,41.375,189
원광대학교_본교,37,미술대학,귀금속보석공예과,,,3.391432792,1.160508668,41.375,189
원광대학교_본교,37,미술대학,서예문화예술학과,,,3.612676056,0.962124934,41.375,189
원광대학교_본교,37,미술대학,시각정보디자인과,,,3.464459591,1.04334156,41.375,189
원광대학교_본교,37,미술대학,미술과,,,3.312247645,1.257043973,35.85,189
원광대학교_본교,37,미술대학,순수미술학부,,,3.615800866,0.960028695,35.85,189
원광대학교_본교,37,자연과학대학,반도체ㆍ디스플레이학부,,,3.102232143,1.141757894,67.45,188
원광대학교_본교,37,교학대학,한국문화학과,,,3.526970954,1.031806796,50,183
원광대학교_본교,37,교학대학,원불교학과,,,3.465789474,0.811737248,0,183
원광대학교_본교,37,사범대학,가정교육과,,,3.374446903,0.958485464,48.65,179
원광대학교_본교,37,생활과학대학,뷰티디자인학부,,,3.341600667,1.023343272,58.9,177
서울여자대학교_본교,38,사회과학대학,교육심리학과,,,3.549125168,0.756272053,68,264
서울여자대학교_본교,38,사회과학대학,언론영상학부,,,2.409090909,1.362120369,0,262
서울여자대학교_본교,38,인문대학,영어영문학과,,,3.293294461,0.924235682,48.8,261
서울여자대학교_본교,38,인문대학,중어중문학과,,,3.371291866,0.926710887,50.4,259
서울여자대학교_본교,38,인문대학,국어국문학과,,,3.391990976,0.8416895,43.8,259
서울여자대학교_본교,38,자연과학대학,식품영양학과,,,3.239046887,0.821809003,57.35,258
서울여자대학교_본교,38,사회과학대학,사회복지학과,,,3.390591589,0.826096027,63.5,257
서울여자대학교_본교,38,정보미디어대학,콘텐츠디자인학과,,,3.270172257,0.834701084,57.5,257
서울여자대학교_본교,38,정보미디어대학,정보보호학과,,,3.544692737,0.846803862,77.4,255
서울여자대학교_본교,38,사회과학대학,아동학과,,,3.396392004,0.848100899,75.9,252.6551724
서울여자대학교_본교,38,미술대학,산업디자인학과,,,3.490543735,0.797398511,73.1,252.6551724
서울여자대학교_본교,38,미술대학,공예학과,,,3.762392241,0.773592638,70,252.6551724
서울여자대학교_본교,38,사회과학대학,경제학과,,,3.190348525,0.888917851,69.6,252.6551724
서울여자대학교_본교,38,미술대학,현대미술과,,,3.278888889,1.084998151,68.95,252.6551724
서울여자대학교_본교,38,미술대학,시각디자인학과,,,3.338613861,1.035361925,68.4,252.6551724
서울여자대학교_본교,38,미술대학,서양화과,,,3.567594433,0.808997354,64.3,252.6551724
서울여자대학교_본교,38,사회과학대학,경영학과,,,3.317410035,0.862828998,60,252.6551724
서울여자대학교_본교,38,사회과학대학,방송영상학전공,,,3.4449415,0.780701204,58.8,252.6551724
서울여자대학교_본교,38,사회과학대학,언론홍보학전공,,,3.501269036,0.78553607,55.3,252.6551724
서울여자대학교_본교,38,사회과학대학,행정학과,,,3.337190952,0.876623946,44.3,252.6551724
서울여자대학교_본교,38,인문대학,사학과,,,3.286561265,0.895971018,33.35,252.6551724
서울여자대학교_본교,38,자연과학대학,식품공학과,,,3.352509653,0.803145046,55,252
서울여자대학교_본교,38,자연과학대학,의류학과,,,3.325928918,0.987497646,60.65,251.25
서울여자대학교_본교,38,자연과학대학,수학과,,,3.463152985,0.817996359,51.85,251.25
서울여자대학교_본교,38,자연과학대학,체육학과,,,3.256410256,0.958958688,45,251.25
서울여자대학교_본교,38,자연과학대학,화학과,,,3.215849387,1.004823362,40.5,251.25
서울여자대학교_본교,38,인문대학,일어일문학과,,,3.384845464,0.867577994,55.6,251
서울여자대학교_본교,38,자연과학대학,원예생명조경학과,,,3.504893238,0.853203659,54.05,250
서울여자대학교_본교,38,인문대학,불어불문학과,,,3.35177665,0.90197718,56.25,249
서울여자대학교_본교,38,인문대학,독어독문학과,,,3.355097365,0.911564882,52.15,248
서울여자대학교_본교,38,정보미디어대학,멀티미디어학과,,,3.377880184,0.920863712,61.65,247
서울여자대학교_본교,38,사회과학대학,문헌정보학과,,,3.350321888,0.844935622,68.6,246
서울여자대학교_본교,38,자연과학대학,생명환경공학과,,,3.486351531,0.899574617,38.9,245
서울여자대학교_본교,38,정보미디어대학,컴퓨터학과,,,3.263979194,0.945464998,77.7,243
서울여자대학교_본교,38,인문대학,기독교학과,,,3.439453125,0.825957912,0,243
우석대학교_본교,39,한의과대학,한의예과,,,2.882105263,1.025617036,82.6,376
우석대학교_본교,39,한의과대학,한의학과,,,3.057825855,0.835450948,82.6,376
우석대학교_본교,39,약학대학,약학과(2+4학제),,,3.14681176,0.882847643,100,304
우석대학교_본교,39,약학대학,약학과,,,2.117647059,1.078253105,100,304
우석대학교_본교,39,한의과대학,간호학과,,,3.109659091,0.821469418,83.8,274
우석대학교_본교,39,한의과대학,간호학과,,,3.83,0.478991997,83.35,274
우석대학교_본교,39,사범대학,영어교육과,,,3.356761566,0.884544343,46.85,189
우석대학교_본교,39,사범대학,국어교육과,,,3.208823529,0.899357389,50,185
우석대학교_본교,39,식품과학대학,외식산업조리학과,,,2.906998158,1.072469317,92.1,181
우석대학교_본교,39,사범대학,수학교육과,,,2.949922958,1.096023416,41,180
우석대학교_본교,39,보건복지대학,경찰행정학과,,,3.173798359,0.966228933,53.45,176
우석대학교_본교,39,사범대학,역사교육과,,,3.576923077,0.802765527,54.6625,159
우석대학교_본교,39,사범대학,유아특수교육과,,,3.26054732,0.868631696,62.2,158
우석대학교_본교,39,사범대학,특수교육과,,,3.230659026,0.860657578,47.75,158
우석대학교_본교,39,인문사회과학대학,법행정경찰학부,,,3.666666667,0.924962462,83.35,156.6486486
우석대학교_본교,39,체육과학대학,레저스포츠학과,,,3.064880952,1.014017228,82.4,156.6486486
우석대학교_본교,39,사범대학,교육학과,,,2.916666667,0.975391659,71.45,156.6486486
우석대학교_본교,39,식품과학대학,식품영양학과,,,3.096568627,0.985800158,70.7,156.6486486
우석대학교_본교,39,체육과학대학,경호비서학과,,,3.221153846,0.871796836,65.65,156.6486486
우석대학교_본교,39,체육과학대학,스포츠의학과,,,3.242790335,0.914131206,65.35,156.6486486
우석대학교_본교,39,체육과학대학,태권도학과,,,3.243563958,0.852984921,61.7,156.6486486
우석대학교_본교,39,체육과학대학,체육학과,,,3.030214425,1.042266308,59.15,156.6486486
우석대학교_본교,39,인문사회과학대학,영어영문학과,,,1.916666667,0.186338998,58.3375,156.6486486
우석대학교_본교,39,인문사회과학대학,외국어문학부,,,2.333333333,0.623609564,58.3375,156.6486486
우석대학교_본교,39,약학대학,한약학과,,,3.129124236,0.928517996,53.6,156.6486486
우석대학교_본교,39,인문사회과학대학,법정학부,,,3.5,0,50,156.6486486
우석대학교_본교,39,사범대학,사회교육과,,,3.425170068,0.976516336,43.05,156.6486486
우석대학교_본교,39,체육과학대학,실용무용지도과,,,2.932432432,0.745818634,37.5,156.6486486
우석대학교_본교,39,식품과학대학,동물자원식품학과,,,3.25087108,0.861360407,37.5,156.6486486
우석대학교_본교,39,체육과학대학,실용무용지도학과,,,3.32781457,0.953174707,11.1,156.6486486
우석대학교_본교,39,인문사회과학대학,경영회계학부,,,2.333333333,0.23570226,0,156.6486486
우석대학교_본교,39,문화사회대학,미디어영상광고학부,,,2.938053097,1.074920749,49.11315789,155
우석대학교_본교,39,과학기술대학,기계자동차공학과,,,3.06045082,1.074782384,65.5,154
우석대학교_본교,39,과학기술대학,전기전자공학과,,,3.031634446,0.983100239,80.1,153
우석대학교_본교,39,과학기술대학,에코바이오학과,,,2.129213483,1.244150561,66.97692308,152
우석대학교_본교,39,문화사회대학,광고이벤트학과,,,3.108910891,1.009494434,65.5,152
우석대학교_본교,39,보건복지대학,작업치료학과,,,3.138812785,0.95928553,87.1,150
우석대학교_본교,39,보건복지대학,화장품피부관리학과,,,3.875,0.414578099,100,148.4285714
우석대학교_본교,39,보건복지대학,재활학과,,,3.264705882,0.927908936,93.3,148.4285714
우석대학교_본교,39,보건복지대학,대체의학과,,,3.177347243,0.841717496,72.25,148.4285714
우석대학교_본교,39,보건복지대학,국방학과,,,3.775,0.432290412,68.82857143,148.4285714
우석대학교_본교,39,보건복지대학,동물건강관리학과,,,2.444444444,0.660153368,65,148.4285714
우석대학교_본교,39,보건복지대학,실버복지학과,,,3.092413793,1.039766735,64.1,148.4285714
우석대학교_본교,39,보건복지대학,재활복지학과,,,2.857142857,0.806858357,52.4,148.4285714
우석대학교_본교,39,보건복지대학,심리학과,,,3.168882979,1.027903168,49.65,148.4285714
우석대학교_본교,39,보건복지대학,화장품미용학과,,,3.2120954,0.884606307,45.15,148.4285714
우석대학교_본교,39,보건복지대학,소방안전학과,,,3.067121729,1.09088676,62.8,146
우석대학교_본교,39,보건복지대학,아동복지학과,,,3.233907186,0.977728795,82.15,144
우석대학교_본교,39,보건복지대학,제약공학과,,,3.113528855,0.886072482,72.35,144
우석대학교_본교,39,국제대학,국제언어문화학과,,,3.171428571,0.97548174,42.30859306,142
우석대학교_본교,39,국제대학,글로벌경영학과,,,3.199074074,0.947559768,42.30859306,142
우석대학교_본교,39,과학기술대학,게임콘텐츠학과,,,3.110027855,1.078278701,72.5,141.5
우석대학교_본교,39,과학기술대학,건축ㆍ인테리어디자인학과,,,2.99023199,1.115941679,69.3,141.5
우석대학교_본교,39,과학기술대학,화학과,,,2,0,50,141.5
우석대학교_본교,39,과학기술대학,응용화학과,,,3.327956989,0.777695187,44.05,141.5
우석대학교_본교,39,보건복지대학,정보보안학과,,,3.096153846,1.055618272,83.9,140
우석대학교_본교,39,문화사회대학,신문방송학과,,,3.098434004,0.981562585,61.15,139.4285714
우석대학교_본교,39,문화사회대학,레저컨벤션학과,,,2.916666667,0.684145858,60.6,139.4285714
우석대학교_본교,39,문화사회대학,경영학과,,,3.149612403,1.033780151,57.65,139.4285714
우석대학교_본교,39,문화사회대학,영어과,,,3.162921348,0.994437566,57.1,139.4285714
우석대학교_본교,39,문화사회대학,중국비즈니스학부,,,2.861111111,1.431835997,55,139.4285714
우석대학교_본교,39,문화사회대학,산업디자인학과,,,3.193656093,0.912751343,53.85,139.4285714
우석대학교_본교,39,문화사회대학,행정학과,,,3.202614379,0.960161641,52.5,139.4285714
우석대학교_본교,39,문화사회대학,공공인재학부,,,3.066176471,1.03399714,49.11315789,139.4285714
우석대학교_본교,39,문화사회대학,공연예술뮤지컬학과,,,2.955645161,1.25082569,49.11315789,139.4285714
우석대학교_본교,39,문화사회대학,시각커뮤니케이션디자인학과,,,2.901785714,1.260384164,49.11315789,139.4285714
우석대학교_본교,39,문화사회대학,패션디자인학과,,,3.060126582,1.113577873,47.8,139.4285714
우석대학교_본교,39,문화사회대학,법학과,,,3.143442623,0.975406966,43.9,139.4285714
우석대학교_본교,39,문화사회대학,일본어과,,,3.154584222,1.029462198,40.65,139.4285714
우석대학교_본교,39,문화사회대학,중국어과,,,3.123913043,1.131982636,32.55,139.4285714
우석대학교_본교,39,문화사회대학,국악과,,,3.226381462,0.887373856,26.65,139.4285714
우석대학교_본교,39,문화사회대학,연극영화학과,,,3.160606061,1.011281633,22.2,139.4285714
우석대학교_본교,39,문화사회대학,한국어학과,,,3.014388489,1.027398835,18.75,139.4285714
우석대학교_본교,39,보건복지대학,보건의료관리학과,,,3.155015198,0.922960895,76.65,139
우석대학교_본교,39,문화사회대학,문예창작학과,,,3.113051471,0.994744771,38.85,138
우석대학교_본교,39,식품과학대학,식품생명공학과,,,3.139344262,0.912711451,71.65,135
우석대학교_본교,39,문화사회대학,호텔관광학과,,,2.632075472,0.777944458,53.45,135
우석대학교_본교,39,문화사회대학,호텔항공관광학과,,,3.289081886,0.945568166,53.45,135
우석대학교_본교,39,문화사회대학,유통통상학부,,,3.166438043,0.963536523,67,134
우석대학교_본교,39,사범대학,컴퓨터교육과,,,3.145454545,0.93016483,75,133
우석대학교_본교,39,과학기술대학,컴퓨터공학과,,,3.0859375,0.975833061,66.97692308,133
우석대학교_본교,39,과학기술대학,토목환경공학과,,,2.970187394,1.056518889,78.9,130
우석대학교_본교,39,문화사회대학,조경도시디자인학과,,,2.796621622,1.249130267,78,127
우석대학교_본교,39,과학기술대학,에너지공학과,,,2.677083333,1.089674948,66.97692308,127
전주대학교_본교,40,사범대학,영어교육과,,,3.191580756,0.976430791,52.9,317
전주대학교_본교,40,사범대학,국어교육과,,,3.512038523,0.7697738,56.75,313
전주대학교_본교,40,사범대학,수학교육과,,,3.191734417,0.842727199,45.35,300
전주대학교_본교,40,의과학대학,간호학과,,,3.335471854,0.71390809,78.1,280
전주대학교_본교,40,사회과학대학,경찰행정학과,,,3.110697674,1.00698813,43.3,260
전주대학교_본교,40,사회과학대학,상담심리학과,,,3.349976777,0.859104,59.4,254
전주대학교_본교,40,의과학대학,물리치료학과,,,3.036262799,1.069755176,72.4,246
전주대학교_본교,40,사회과학대학,사회복지학과,,,3.12397541,1.065478696,52.9,242
전주대학교_본교,40,사범대학,가정교육과,,,3.420711974,0.805470997,60,241
전주대학교_본교,40,사범대학,중등특수교육과,,,3.209006928,0.943966954,68.95,236
전주대학교_본교,40,문화관광대학,호텔경영학과,,,3.168435013,0.956694099,61.2,236
전주대학교_본교,40,경영대학,금융보험학과,,,3.355,0.874308971,77.1,233
전주대학교_본교,40,문화관광대학,관광경영학과,,,3.458785249,0.890680745,66.1,226
전주대학교_본교,40,사회과학대학,문헌정보학과,,,3.213168188,0.977182311,55.6,224
전주대학교_본교,40,문화관광대학,외식산업학과,,,3.391289199,0.801366914,67.9,219
전주대학교_본교,40,인문대학,영미언어문화학과,,,3.202054795,0.976748112,47.2,216
전주대학교_본교,40,인문대학,언어문화학부,,,2.916666667,0.975391659,43.9,216
전주대학교_본교,40,사범대학,과학교육과,,,3.41242515,0.842034597,59.15,213
전주대학교_본교,40,사회과학대학,사회과학부,,,3.833333333,0.471404521,56.5,212.88
전주대학교_본교,40,사회과학대학,행정학과,,,3.133858268,0.98950958,44,212.88
전주대학교_본교,40,사회과학대학,법학과,,,3.394133822,0.97659243,43.6,212.88
전주대학교_본교,40,경영대학,회계세무전공,,,3.219921105,1.070013361,58.8,212
전주대학교_본교,40,문화관광대학,한식조리학과,,,3.456285897,0.828749369,65.3,208
전주대학교_본교,40,경영대학,경영학부,,,2.948484848,1.032977811,78.15,207.6666667
전주대학교_본교,40,경영대학,물류ㆍ무역전공,,,3.041405706,0.989431404,68.9,207.6666667
전주대학교_본교,40,경영대학,금융경영전공,,,3.193384224,1.088301739,68.65,207.6666667
전주대학교_본교,40,경영대학,경영관리전공,,,3.044105854,1.054099637,60.6,207.6666667
전주대학교_본교,40,경영대학,경제학과,,,3.38976378,0.872622497,52.25,207.6666667
전주대학교_본교,40,경영대학,광고홍보전공,,,3.225165563,0.988826219,49.5,207.6666667
전주대학교_본교,40,인문대학,역사문화콘텐츠학과,,,3.368198307,0.870817775,87.5,205
전주대학교_본교,40,의과학대학,재활학과,,,3.377369668,0.861950945,77.3,204.8333333
전주대학교_본교,40,의과학대학,예술치료학과,,,3.413171141,0.903137342,75,204.8333333
전주대학교_본교,40,의과학대학,대체의학전공,,,3.21941896,1.087012135,53.8,204.8333333
전주대학교_본교,40,공과대학,소방안전공학과,,,2.696476965,1.372153787,100,204
전주대학교_본교,40,의과학대학,방사선학과,,,3.310596447,0.981980103,50,204
전주대학교_본교,40,사범대학,한문교육과,,,3.3272,0.923331013,52.45,203
전주대학교_본교,40,의과학대학,작업치료학과,,,3.098639456,1.083290615,87,202
전주대학교_본교,40,의과학대학,건강기능식품전공,,,3.209142857,0.854050421,75,198
전주대학교_본교,40,인문대학,기독교학과,,,3.167377399,1.025382423,50,196.1428571
전주대학교_본교,40,인문대학,유럽언어문화전공,,,2.5,0,50,196.1428571
전주대학교_본교,40,의과학대학,환경보건전공,,,3.18041958,1.013010382,78.3,194
전주대학교_본교,40,공과대학,컴퓨터공학과,,,2.966024341,1.131833232,76.7,192
전주대학교_본교,40,인문대학,중국어중국학과,,,3.271929825,1.023165464,60,192
전주대학교_본교,40,인문대학,일본언어문화학과,,,3.151221996,1.110858063,57.6,189
전주대학교_본교,40,공과대학,건축공학과,,,3.111665005,1.024375655,69.7,188
전주대학교_본교,40,문화관광대학,패션산업학과,,,3.309571286,0.908379138,68.75,187
전주대학교_본교,40,공과대학,전기전자공학전공,,,3.178082192,1.021581714,55.05,185
전주대학교_본교,40,의과학대학,보건관리학과,,,3.182270916,1.00479152,55,185
전주대학교_본교,40,공과대학,탄소융합공학과,,,3.192832765,1.143843811,75.69,184.3333333
전주대학교_본교,40,공과대학,건축학과,,,3.197140381,1.163758241,63.9,184.3333333
전주대학교_본교,40,공과대학,정보통신공학전공,,,3.246706587,0.882075969,77.75,183
전주대학교_본교,40,인문대학,한국어문학과,,,3.195080092,1.026808192,64,181
전주대학교_본교,40,공과대학,나노신소재공학과,,,3.126168224,1.016055207,76.2,180
전주대학교_본교,40,공과대학,기계자동차공학과,,,3.052584135,1.027023357,88.6,179
전주대학교_본교,40,경영대학,부동산학과,,,3.50533049,0.843559159,72.2,178
전주대학교_본교,40,문화산업대학,게임학과,,,3.245495495,1.1174372,92.85,177
전주대학교_본교,40,문화산업대학,멀티미디어전공,,,3.05509182,1.175133261,82.6,177
전주대학교_본교,40,문화산업대학,인터랙티브미디어학과,,,3.660098522,0.682457159,69.84166667,177
전주대학교_본교,40,문화산업대학,스마트정보시스템전공,,,3.291509434,1.048999337,68.8,177
전주대학교_본교,40,문화산업대학,공연엔터테인먼트학과,,,3.234289617,1.221432762,67.85,177
전주대학교_본교,40,문화산업대학,만화애니메이션학과,,,3.090846047,1.280548807,60.75,177
전주대학교_본교,40,문화산업대학,영화영상학과,,,3.404151404,1.082227322,60,177
전주대학교_본교,40,공과대학,토목환경공학과,,,3.15842246,0.976992643,87.75,175
전주대학교_본교,40,인문대학,경배와찬양학과,,,3.603518268,0.784948782,0,174
전주대학교_본교,40,예술체육대학,생활체육학과,,,3.263090129,1.107955189,79.65,173
전주대학교_본교,40,공과대학,기술융합디자인공학과,,,3.348866499,0.944201434,76.9,173
전주대학교_본교,40,예술체육대학,축구학과,,,3.387654321,1.079900474,69.2,173
전주대학교_본교,40,예술체육대학,태권도학과,,,3.542842215,0.92636043,66.25,173
전주대학교_본교,40,예술체육대학,시각디자인전공,,,3.440522876,1.048836137,60.2,173
전주대학교_본교,40,예술체육대학,운동처방학과,,,3.241503605,1.017922505,59.65,173
전주대학교_본교,40,예술체육대학,산업디자인전공,,,3.281456954,1.140721508,48.85,173
전주대학교_본교,40,예술체육대학,디자인학부,,,2.823529412,1.679821213,48.8,173
전주대학교_본교,40,예술체육대학,리빙디자인전공,,,3.428940568,1.130154989,48.8,173
전주대학교_본교,40,예술체육대학,음악학과,,,3.346979866,0.96676705,45.5,173
